fight_id,a_open,a_close,b_open,b_close
dedb74ee9d84deab,2.0,1.86957,1.83333,1.95238
1b4d5dbf5f663a97,1.5,1.625,2.7,2.33
7d0ce28ce8a77eb1,2.2,1.77519,1.71429,2.05
8245791a3d3403c6,1.64516,2.34,2.35,1.61728
53b480b44b0b51f1,1.58824,1.8,2.45,2.01
dbcc5b5d568efa8b,1.2,1.1006,4.75,7.14
7070abfa26c079b8,1.57143,1.54348,2.5,2.51
96bbb6c573dac27a,1.57143,1.52356,2.5,2.57
07468b6347ac5e3d,1.45455,1.44444,2.85,2.79
858feabaf429a963,2.1,1.84746,1.76923,1.9434
5d5bf07dbfada0e3,1.57143,1.48544,2.5,2.68
1aba46988c9b58f9,1.52632,1.65359,2.65,2.26
ac0a1d87e9ff4085,1.25,1.33557,4.0,3.36
bf732e22055e8634,1.30769,1.3003,3.75,3.59
980927e7dcc131c0,1.72464,1.87719,2.15,1.9434
efe985e626a0d8c0,1.625,1.90909,2.4,1.9009
962aab0abdd34173,1.8,2.07,2.05,1.78125
76ece0ee2ef5d240,1.68966,1.34247,2.25,3.31
3d75081ce43774ca,1.55556,1.92593,2.55,1.88496
dcd0793ff1a43b68,1.71429,1.37037,2.2,3.19
f2336b7545f5f442,2.55,2.19,1.55556,1.69444
85c5dd604d5b3634,1.5,1.47847,2.7,2.71
9a678f346946b6a4,1.5,1.44444,2.7,2.82
cce232c1b1b2e4a0,1.90909,1.86957,1.90909,1.9434
af9927b5589e708b,1.66667,1.31056,2.3,3.5
18f1b88d8977c216,1.54054,1.53476,2.6,2.56
7233b2a56438d77a,1.13889,1.06707,6.2,9.32
92e006a93f983fb5,1.4,1.6135,3.1,2.37
f4df74046a1c4364,1.41667,1.30211,2.98,3.57
f4a2806f77ac1cdc,1.43478,1.44843,2.95,2.8
bc276e0f07e30a54,1.90909,1.34843,1.90909,3.29
b3c23fb2d71bba51,1.66667,1.65359,2.3,2.28
f085f32bbb3220e1,1.71429,1.46512,2.2,2.75
e7bb37681652c2c2,1.44444,1.24272,2.9,4.16
7abc4520f63f2c06,2.6,2.0,1.54054,1.81967
d8189169b2c8a2aa,1.28571,1.71429,3.75,2.15
7484298ad57099be,2.65,2.3,1.52632,1.64103
919fb76d2f3e5827,2.65,3.27,1.52632,1.35336
18edff5447989b3f,1.33333,1.3861,3.5,3.09
5ad4c0eae7512878,1.33333,1.19048,3.5,4.89
13e3e41e0c6f4e04,1.47619,1.34364,2.8,3.32
987cdcbc809e210d,1.38462,1.19646,3.1,4.76
58b19ba734fe93a3,1.34483,1.29586,3.35,3.61
d84968d7e9fcb4f3,1.83333,1.5988,1.90909,2.38
41cdfea7df63003f,1.90909,1.5988,1.90909,2.39
768c86e307295944,1.55556,1.25773,2.55,3.93
92c49cb075f612d7,2.3,1.93458,1.66667,1.87719
156f2425a937b22f,1.33333,1.34014,3.5,3.31
4a5e5232346993c7,1.90909,1.43103,1.90909,2.85
6163c18411aca830,1.33333,1.2584,3.5,3.98
31b3ae9352d9389b,1.44444,1.33445,2.9,3.36
19722043e7eb4e39,1.90909,2.0,1.90909,1.81967
c634ed84212723ca,1.5,1.63694,2.7,2.3
a260238fdb9c47cf,1.58824,1.54348,2.45,2.54
999a0fad4c82148d,1.71429,1.46296,2.2,2.75
385101e8ad828c39,1.66667,1.36364,2.3,3.2
d69e3677060af4c7,1.76923,1.51282,2.1,2.59
fa3b28ff3585b4a0,3.75,3.55,1.28571,1.30864
095a351dd6f09f7e,2.3,1.82645,1.66667,2.0
733dcfec0cc9b439,1.34483,1.23529,3.35,4.18
e25875165648162b,2.3,2.03,1.66667,1.79365
88cc78d2d5d6bcaa,1.4,1.25575,3.1,4.0
73d541adc2909dc8,1.54054,1.25445,2.6,3.98
8081cb92f71401c6,1.66667,1.50761,2.3,2.63
0b633295d9e017a3,6.0,7.06,1.125,1.12484
b22eab3aa1522f40,2.45,2.12,1.60606,1.72993
2d0d13dfc6c37ba8,1.86957,2.04,1.95238,1.7874
8c01b7dccc4d0926,1.30303,1.31153,3.7,3.5
6537a32e7af905b0,1.5,1.71942,2.7,2.15
abb8c6c0a057184e,2.35,1.92593,1.64516,1.89286
50f2539c73b98eec,1.90909,1.8,1.90909,2.03
9039762cb9f4abdb,1.28571,1.30303,3.85,3.58
16243b1470887cb6,1.8,1.5291,2.05,2.61
fc2a30bfb760bdf8,1.64516,2.18,2.35,1.70423
537a5aa4c248830e,1.38462,1.54348,3.2,2.55
8bcdcfb0f93f1409,1.90909,2.63,1.90909,1.50505
505397f405e40206,1.33333,1.28329,3.5,3.77
106088694fa0c682,1.28571,1.30864,3.5,3.7
ac656cebef8cf0a4,1.37736,1.33333,2.85,3.5
4c05732d411d6412,1.21053,1.21413,4.25,4.7
3e1bd51261cb61df,2.2,2.15,1.625,1.74074
939cc30f07131724,1.40816,1.48309,2.75,2.75
edcf1d6a1bd8acc7,1.54054,1.66667,2.45,2.3
13d2b7aef67cb6ea,2.3,2.1,1.58824,1.76923
a5e240bcd7731725,2.0,2.45,1.71429,1.5988
02b39d683f027517,1.54054,1.70922,2.45,2.21
9e75fbe17a35f272,1.37037,1.33898,2.9,3.48
30a2c7e5b90e6d74,2.25,2.35,1.60606,1.64516
934c967872f28b13,1.625,1.64516,2.2,2.35
6d04fbef6b8e4551,2.15,2.05,1.64516,1.8
0d33d43bee65d98f,3.5,5.23,1.28571,1.18182
450760216f5643ca,1.83333,1.90909,1.83333,1.90909
2cab927474cb6e62,1.52632,1.60976,2.5,2.43
314aea77cd24210f,2.15,1.90909,1.64516,1.90909
71854cfe738d6ee1,3.0,2.66,1.35714,1.52356
64bc223daa594bcc,2.45,2.34,1.54054,1.64935
2c0a58ef0324e18b,1.83333,2.13,1.83333,1.75758
291d91378a96d1e8,1.71429,1.71942,2.0,2.19
4f60a7e7b848bc6d,2.3,2.21,1.58824,1.71429
0da0dc2c7eb29f58,1.57143,1.71429,2.35,2.2
cb1e57b5f8c92922,1.52632,1.4,2.5,3.1
0769ab47fcf0bf6b,1.16667,1.23585,5.0,4.45
25cd989ac5569629,1.46512,1.55866,2.65,2.55
14e7bb7a9d49450d,1.21053,1.24691,4.25,4.33
9555d8941df4a998,1.52632,1.42553,2.5,2.98
02e3699be1d8daa2,1.57143,1.68027,2.35,2.28
85feac6924abb35b,1.51282,1.51282,2.55,2.68
0b26d635106aea1c,1.76923,1.52083,1.90909,2.65
a71febed166b7d42,1.33333,1.40486,3.2,3.1
770312f3ca8506b6,1.38462,1.68966,2.8,2.26
87b6c507a7684ec2,1.46512,1.41322,2.65,3.03
5742025a09190829,1.25974,1.28571,3.65,3.88
00720c46f864fe03,1.625,1.73529,2.2,2.17
8edb831924d69dd9,1.90909,2.13,1.76923,1.75758
7685701c382cd49a,1.55556,1.67114,2.4,2.3
b60bbec8ec98941b,2.7,2.35,1.43478,1.64516
8156479490877d08,1.52632,1.60241,2.5,2.47
bbb67c2ac4453d64,1.46512,1.32258,2.65,3.55
53c3565ee1d3411a,1.74074,1.59172,1.95238,2.39
3f7684492c9df05e,1.83333,1.65789,1.83333,2.33
ae803440d778a12b,1.40816,1.42553,2.75,2.99
c1356395d6b055d7,2.35,1.8547,1.57143,1.98039
1a81573425c585fb,1.64516,1.74074,2.15,2.15
8c220d4c96895a98,2.35,2.53,1.57143,1.56497
4a2e7e2c8cfdaf5f,3.25,4.0,1.32787,1.27473
94cecf4bd29793e1,1.83333,1.79365,1.83333,2.07
36220644401d85e1,3.35,4.28,1.31746,1.24876
49e344834626c144,2.85,3.25,1.37736,1.37736
451525a1abe30a91,1.40816,1.13387,2.75,6.38
74256b4e8d0b1de6,2.45,4.08,1.54054,1.26596
478221ad98336565,1.38462,1.2994,2.8,3.8
66ad9f88f063d2ef,2.7,2.05,1.43478,1.8
48e51d4e7172048e,2.1,1.93458,1.66667,1.89286
ab14dbff9d2ae41a,1.86957,1.9434,1.8,1.88496
a5d24caed8afbeef,1.83333,2.04,1.83333,1.80645
112e6a0ddce893e6,1.90909,1.5988,1.76923,2.4
16e28dd989ee1dea,1.66667,1.93458,2.1,1.89286
9c256e94c6b584b6,1.26316,1.13141,3.6,6.5
f00ac5af033f44b4,1.35088,1.27027,3.05,4.08
1db121859d2fcda8,1.37736,1.31746,2.85,3.6
e4c4c54a10e06973,2.6,3.08,1.47619,1.38911
ad9ecef413a5b48f,1.60606,1.36364,2.25,3.35
e59aabdfba9d6c45,1.58824,1.63291,2.3,2.39
c1d86f1e6d41cd03,1.47619,1.34483,2.6,3.45
58450502a93454c8,3.35,4.08,1.31746,1.27027
34524408fb4d6752,1.57143,1.63694,2.35,2.37
b47e4f0982938e5b,1.55556,1.62112,2.4,2.42
74d4e37b97866514,1.90909,1.7874,1.76923,2.08
b03dd50785e761a0,1.95238,1.90909,1.74074,1.90909
24f156a78bd32026,2.25,2.75,1.60606,1.48309
76602c3658d70273,1.90909,1.58824,1.76923,2.48
f4f5049e789b7716,1.47619,1.50761,2.6,2.7
dc169cc01d675125,2.35,3.05,1.57143,1.41322
12740c6b17779fe9,1.46512,1.33113,2.65,3.53
ebb94e00d6431e7a,1.76923,1.7874,1.90909,2.08
0ace7e71f5d66bc9,1.47619,1.30303,2.6,3.75
00be3852000f8fe9,1.83333,1.68966,1.83333,2.25
7e6f91cbf8e93210,1.38462,1.31546,2.8,3.63
1e5c66d12761d4fe,2.45,2.3,1.54054,1.67114
7ec86f2af631344f,1.90909,1.89286,1.76923,1.93458
55f727e00553035d,1.17391,1.18182,4.75,5.23
c365a488a8de3c89,2.4,2.75,1.55556,1.48309
f99ee57f75b20b69,1.55556,1.48309,2.4,2.78
eee7f546c126ee8b,1.33333,1.5814,3.2,2.52
88ce808e4e604180,2.35,1.98039,1.57143,1.8547
794b63b4c1e1e789,2.25,2.39,1.60606,1.63291
0bb419537705fb04,1.21053,1.2584,4.25,4.18
b29ed164b3014a42,1.18018,1.16026,4.65,5.63
2310fbcb6fdf3b47,1.28571,1.23041,3.5,4.43
53c96668bf850809,1.37037,1.625,2.9,2.4
8b97cd609c7152b7,1.35714,1.23585,3.0,4.38
41385f4e63682b5b,1.86957,1.6135,1.8,2.44
3905e5dc489811d6,1.54054,1.76336,2.45,2.12
2d6182d1d398ed6a,1.8,1.79365,1.86957,2.06
319f3fad278368e6,1.83333,2.03,1.83333,1.81967
cf18911df2052826,1.35714,1.33784,3.0,3.53
c0c587cb52de929b,2.7,1.90909,1.43478,1.90909
f313eae425b7c539,1.46512,1.36496,2.65,3.33
7d4e11c2a9485320,1.38462,1.29412,2.8,3.78
6ccfbe3a7c5aa55e,1.74074,2.26,1.95238,1.68966
923d5041c3b6d763,1.57143,1.32787,2.35,3.55
79be3a6d483ad64a,2.8,4.75,1.38462,1.21186
8cdc9c13d75adb28,1.86957,1.76923,1.8,2.1
78e38f1ad43c3479,2.45,3.23,1.54054,1.38168
33913e8e56c49a4c,1.33333,1.3012,3.2,3.73
2105210529457ffd,1.58824,1.58824,2.3,2.48
9674c37e3a2bc399,1.19802,1.14599,4.35,6.05
ac6cb989ccc38f73,2.5,2.3,1.52632,1.66667
2c101a0bcf334d31,1.55556,1.66225,2.4,2.32
9c3f3bc7f7472e0c,1.74074,2.07,1.95238,1.7874
1ed9dbbe604654b9,1.36364,1.36364,2.95,3.35
b166f1582946fbbc,3.2,3.53,1.33333,1.33333
cd96998e837b0da1,2.35,2.33,1.57143,1.65789
ad772f626b5dd31d,1.47619,1.39216,2.6,3.15
dc7ba55ca764cfbe,1.90909,1.68966,1.76923,2.25
2dfa31667cee74c3,2.1,2.63,1.66667,1.55866
e4db3b1669d498c3,1.33333,1.15291,3.2,5.95
165d3a571fcc5e3c,1.66667,1.82645,2.1,2.01
288b479c485c48b2,2.4,2.75,1.55556,1.48309
11cb7d7d774d5e6a,1.43478,1.4878,2.7,2.73
4507354cd97f10e5,1.47619,1.33898,2.6,3.6
1b1d1900b4051344,1.38462,1.27248,2.8,4.05
bd4a648bebaefab3,1.57143,1.4878,2.35,2.75
0096879f5708526b,1.28571,1.18762,3.5,5.1
205ad947e8c94901,1.52632,1.44053,2.5,2.9
b6464850da8f3099,1.51282,1.42553,2.55,2.98
a69a155a25b84679,1.51282,1.49505,2.55,2.73
fc2585e234e49dee,1.33333,1.27397,3.2,4.15
9072bf6135cad3e0,1.46512,1.28169,2.65,3.93
b66f4fa1b9b96b51,1.36364,1.31746,2.95,3.6
a71e4206f87ae74c,4.65,5.08,1.18018,1.19231
8984ab656cb1818d,1.24691,1.18904,3.85,5.1
361e67af5f462aea,2.25,2.0,1.60606,1.83333
e7b5a8c97106ca60,1.37736,1.36364,2.85,3.35
7d14f95d03afb359,1.83333,1.82645,1.83333,2.02
7013a95ea4014606,1.83333,1.66667,1.83333,2.3
0ad57af26ddc7930,2.75,2.33,1.40816,1.65789
bd59c07a106d331b,2.2,2.41,1.625,1.62112
ae5c7517d9f2516c,1.36364,1.30769,2.95,3.7
b53fd8bce62aa1c6,1.38462,1.34364,2.8,3.45
3a4d2a933a3c7291,1.55556,1.74627,2.4,2.14
9a79a4b97a0f1e24,2.85,3.83,1.37736,1.2924
3d1f83264d87c529,1.47619,1.26882,2.6,4.08
1bd52b0c01018f4a,1.43478,1.47619,2.7,2.78
f7ae397fefa57c70,1.38462,1.23474,2.8,4.48
1e75ee0da189857b,1.71429,1.74074,2.0,2.15
eafda776967c6444,1.76923,1.76336,1.90909,2.12
aebdb007f8d1348a,1.83333,2.39,1.83333,1.63291
8417a20d56fe6776,2.9,2.66,1.37037,1.54645
c62a90c19af6a0e2,1.76923,2.59,1.90909,1.54348
86892d114b204bf3,1.37037,1.19531,2.9,5.05
a77950d6a0a451f4,1.52632,1.63694,2.5,2.43
1ccde17f48fb709e,1.57143,1.52356,2.35,2.66
8fd14eb227688467,1.32787,1.2924,3.25,3.83
7e7fba47f511f8ad,1.43478,1.47619,2.7,2.78
a0909aab15ba53c5,2.6,2.53,1.47619,1.57143
2fef7ac78df0cccc,1.37037,1.28409,2.9,3.9
d49d2c810583a56a,1.66667,1.45455,2.1,2.85
253e42894852b26a,2.1,2.5,1.66667,1.5814
d5598322f81db6c9,1.58824,1.46296,2.3,2.82
cd54325a9a538837,2.45,2.48,1.54054,1.58824
2f9b9ef5f6833aa1,3.35,3.48,1.31746,1.34247
c8f619a71b714ec7,1.60606,1.75188,2.25,2.14
48f7e64b548806cd,1.71429,1.60606,2.0,2.45
a3e4322f55454897,1.46512,1.35714,2.65,3.4
02732ebb104793d2,1.43478,1.5618,2.7,2.56
19348172178f42ed,1.51282,1.45872,2.55,2.84
0b89c88d506da083,1.57143,1.40486,2.35,3.08
a3723f0f672b0912,2.4,2.0,1.55556,1.83333
cfc550960a7ec353,1.57143,1.8,2.35,2.06
75a978e0ecce2536,1.66667,1.78125,2.1,2.08
7303ae36077411d9,1.31746,1.40486,3.35,3.1
b1f7bc82f7dce1b9,1.66667,1.53476,2.1,2.63
b3bf1b6ad2d1a533,1.52632,1.19048,2.5,5.3
5afbc04a153d7efd,1.25974,1.25641,3.65,4.23
605c2ad801f594b3,1.47619,1.4,2.6,3.1
89f83750703d5fd3,1.71429,1.70423,2.0,2.23
ecbc282542a395c2,1.25,1.25,3.8,4.28
af5f287198f20eb4,1.19802,1.15152,4.35,5.8
b7ab4cd6ce7a71dd,2.35,2.5,1.57143,1.5814
24438a644b975751,1.25,1.20534,3.8,4.88
3dd22a9a0ea68cc6,1.23529,1.24038,4.55,4.39
ff4cef86bef2d0aa,2.2,1.64103,1.625,2.37
128e818254ebfabe,1.17699,1.23041,4.75,4.43
4c1fd940e1619e68,1.22727,1.11249,4.14,7.13
7b80dd233e200dd2,1.31746,1.21186,3.35,4.75
52e4f12eaeffd142,1.57143,1.89286,2.35,1.93458
7094c05bf73eee81,2.7,2.73,1.43478,1.49505
2ec12d4bbc0752db,1.55556,1.67114,2.4,2.3
7864fc46de247f58,2.7,2.73,1.43478,1.51813
d1bee15e60ee6721,1.18018,1.22624,4.65,4.5
e8d59c27b467d716,2.85,3.42,1.37736,1.35211
ba27835ff05df0c9,1.37037,1.28169,2.9,3.93
690ab86bdd94149b,1.625,1.49505,2.2,2.73
6be073563a421bca,1.57143,1.63291,2.35,2.39
3b89556b3f177b7b,1.21053,1.25063,4.25,4.25
296cc69bcc3c1635,2.1,1.88496,1.66667,1.93458
37cdf5bd5c975a5d,1.76923,1.64516,1.90909,2.35
da7afd49fefe6a46,2.7,3.13,1.43478,1.39683
e0e4ce7595b5c26a,2.1,2.03,1.66667,1.81301
aa7b1fca60a21f3a,2.25,2.29,1.60606,1.67568
d71ad0033de24fff,1.28571,1.16393,3.5,5.6
6a315ef5bf22af29,2.1,2.3,1.66667,1.66667
fdfc700e56575d67,1.47619,1.46512,2.6,2.8
61070325bb440f58,1.24691,1.27624,3.85,4.0
4dcd6ff5e32a3779,1.60606,1.93458,2.25,1.89286
9da4e06a403f0d27,2.0,1.65789,1.71429,2.33
06287b822837a616,1.51282,1.5988,2.55,2.47
88f36fa2945ccac5,1.31746,1.33113,3.35,3.53
f3f252b9810cff0d,1.37736,1.40816,2.85,3.05
8b10419db5bffe28,1.37037,1.42194,2.9,3.0
405c0b8d3960016d,1.625,1.67568,2.2,2.33
7a5baef71925258c,1.71429,1.96154,2.0,1.86207
0b557aeb2169b59f,2.1,2.54,1.66667,1.56818
bed03663bc577f02,1.60606,1.4717,2.25,2.78
23ea24013d15c09c,1.66667,1.89286,2.1,1.92593
d4eb3614c7734781,1.31746,1.19841,3.35,4.98
4838bf4ca76c1c6b,1.58824,1.74074,2.3,2.16
72d703db67371e1d,1.33333,1.25381,3.2,4.41
9dd9affa41eead4c,1.47619,1.44053,2.6,2.9
f9e07282f3444d09,1.58824,1.65359,2.3,2.34
e11e290d816c119b,2.5,2.24,1.52632,1.69444
4ffd88b2f00f4250,1.57143,1.38462,2.35,3.2
b55605791a4d72b9,2.0,1.90909,1.71429,1.90909
b6b5ec324449befd,1.38462,1.28571,2.8,3.88
603354ffe9cc0755,2.6,3.65,1.47619,1.30769
7ad85c84025c0db0,1.64516,1.39683,2.15,3.15
151c597d2e609a4e,1.35714,1.28249,3.0,3.95
935f559ab0521c27,1.83333,1.7874,1.83333,2.08
5519d7fe2cee8353,1.83333,2.05,1.83333,1.80645
5db3e2fdd18129a4,1.37736,1.3663,2.85,3.33
60de5efe5b439c8b,1.40816,1.54645,2.75,2.58
7006a98fe9944571,2.65,2.52,1.46512,1.57471
d3c78cc516417797,1.47619,1.32895,2.6,3.58
78e554aa129711ba,2.65,3.13,1.46512,1.39683
4b202bae6c87b98b,1.52632,1.44444,2.5,2.88
4b0aa5c67e69ce74,1.37736,1.33333,2.85,3.5
2060e8172f820d80,2.15,2.13,1.64516,1.75758
5ebe8d3849273776,2.7,2.83,1.43478,1.46083
344bfe9c1ff511bb,1.57143,1.71942,2.35,2.19
569e2c02f7699c0d,1.47619,1.34014,2.6,3.48
097bc98e15722998,1.19802,1.15949,4.35,5.68
b90a5b9061ec54a5,1.43478,1.34722,2.7,3.46
fd2c018aade60a14,3.65,4.38,1.25974,1.24155
6971094300073d47,1.52632,1.57803,2.5,2.51
823797bc6d532b52,1.83333,1.80645,1.83333,2.05
23b6ffc0223f8cce,1.60606,1.49261,2.25,2.73
c06eaf92bdfde8e6,1.24691,1.30769,3.85,3.7
51ec53f442d2cc9b,1.60606,1.57803,2.25,2.51
32ad75f6c8ca7e9f,1.43478,1.36364,2.7,3.34
9f428684f3db247f,2.4,2.9,1.55556,1.44053
4ba97e13df33388b,1.24691,1.21097,3.85,4.75
52bae6f01ea9f926,1.58824,1.4878,2.3,2.75
62eaf9f2436bef25,2.55,2.15,1.51282,1.74074
4d5c3ddc740b89ca,1.83333,1.75758,1.83333,2.13
34c39a5a5917e0ec,1.40816,1.42017,2.75,3.02
1d166488129030d0,2.1,1.86207,1.66667,1.97087
0a444f30cae13d8f,2.8,3.7,1.38462,1.30769
1aaa1a9ceecd6063,1.57143,1.68493,2.35,2.31
6fe21a4cb2d839fd,1.95238,1.68027,1.74074,2.28
c9e19742c4146bff,1.31746,1.21978,3.35,4.73
bc84680df666c96d,1.83333,1.80645,1.83333,2.05
10a1947cb3feabc1,2.0,2.09,1.71429,1.77519
fbce8f52689bce87,3.0,3.8,1.35714,1.29412
061081f46950fdb0,1.38462,1.2439,2.8,4.33
ab853176cfe20b01,2.1,2.65,1.66667,1.52632
1ed266bed8005bbe,2.6,2.58,1.47619,1.55556
f9536ea60551b840,1.55556,1.2551,2.4,4.23
7a57289563f9d974,1.54054,1.36101,2.45,3.38
51e684bfce8d94aa,2.4,2.45,1.55556,1.60976
0820a29a03d58282,2.05,2.04,1.68966,1.81301
f767243bb48ab9d7,1.14184,1.14728,5.35,5.98
d85c76a61a820be9,2.25,2.73,1.60606,1.4878
3b1453df439a5024,1.43478,1.59172,2.7,2.49
4843f369dc8b5de5,2.7,2.79,1.43478,1.49751
738e0ccad2c9224b,1.38462,1.71429,2.8,2.2
1bf1a6fc9c9acc26,1.33333,1.33898,3.2,3.48
f8bb0aed83bd8638,2.05,1.75758,1.68966,2.13
9f10afab94cafc45,1.86957,1.7874,1.8,2.08
c4ecf4b894ccbced,2.75,2.7,1.40816,1.50761
420dd305cd1d062f,3.2,3.08,1.33333,1.40486
10f5bb70feb1df53,1.14184,1.09804,5.35,7.75
ee1c1e9037fee21e,1.57143,1.81301,2.35,2.04
0da43c3ec0e11650,2.45,2.49,1.54054,1.5848
a0ec4eac058e6050,2.2,2.65,1.625,1.52632
bc767f1eb6176dfb,1.43478,1.4,2.7,3.13
eb0f7127f22457e9,2.8,2.69,1.38462,1.50761
59b384dcc3ab49b2,1.46512,1.40816,2.65,3.05
7bfb92f7ea59dbbd,1.37037,1.23148,2.9,4.53
fa77134e0d90da3b,1.8,1.81967,1.86957,2.03
1fd5bf36c42ff1a2,1.60606,2.09,2.25,1.78125
8f7a73d05387b159,1.625,2.01,2.2,1.83333
f73dfeb48b09e6a6,1.90909,1.89286,1.76923,1.93458
6ae96d1de3bb0506,1.40816,1.4878,2.75,2.73
aeac1209f15157ed,1.46512,1.27027,2.7,4.07
357a5bc5de4f545d,2.3,2.31,1.625,1.66667
07f234a488661125,2.6,2.55,1.51282,1.56497
4335683beee93652,1.60606,1.46512,2.35,2.8
6f981a44898fb4ff,1.74074,1.68493,2.05,2.32
0bfb221a0944f8e0,1.54054,1.67568,2.55,2.29
a8d189f56de9b451,1.51282,1.66225,2.6,2.32
5edd1cd479f3919e,1.46512,1.27397,2.85,4.03
d07dd6239afe1cb0,1.39216,1.30488,3.15,3.74
e835e9a4564db497,2.75,2.78,1.40816,1.47619
5f19b0135414b454,2.6,2.37,1.47619,1.64103
848e7af760788418,1.28571,1.24631,3.5,4.33
e84fa12d87993ec5,1.33333,1.52632,3.2,2.65
f8ee14dbf966b9e6,2.2,1.95238,1.625,1.87719
288c942b0ad152a6,1.43478,1.76923,2.7,2.1
0b4583d204797d19,3.0,3.23,1.35714,1.4
714d6fc1eaca9624,3.9,6.63,1.2439,1.125
fe9ee00fa47dd7b3,2.35,2.78,1.57143,1.47619
2fd0c6d914b77205,1.38462,1.37736,2.8,3.25
dbb0ca0198ac514a,1.95238,1.6135,1.74074,2.43
6d8ce1abde550bc6,1.43478,1.34014,2.7,3.5
bef2a2e68fb4dfa8,1.46512,1.33898,2.65,3.48
62aab95c866a9c5b,2.45,2.42,1.54054,1.61728
6dd0874dec826397,2.1,1.89286,1.66667,1.93458
0f88658e787815c8,1.37037,1.33113,2.9,3.53
ef86720364837f68,1.51282,1.66667,2.55,2.3
a017d5806eaa6018,1.40816,1.90909,2.75,1.90909
dbed6292db8b0212,1.55556,2.51,2.4,1.57803
d2b5ce5548b71668,1.57143,1.4902,2.35,2.74
a22add1024153ddb,2.45,1.60976,1.57143,2.45
47f42aa7cf851a29,1.57143,1.19048,2.35,5.13
24f2d2dd9fea5d79,1.90909,1.17422,1.90909,5.38
1290d7eb0fefd3f3,1.47619,1.46512,2.6,2.8
db8887f2085f7971,2.2,2.53,1.625,1.57143
47c140debc977214,1.37736,1.43668,2.85,2.92
df0d4130944776d9,1.64516,2.62,2.15,1.53763
79c22394d9c2144d,1.83333,1.64103,1.83333,2.42
49b47b5b5f15c7c0,2.3,1.90909,1.58824,1.90909
c571ac76ca45c1cb,1.54054,1.5618,2.45,2.61
53febf2fb416f9de,1.60606,1.43478,2.25,2.93
e6fdf9e67f84a0e0,1.37736,1.30581,2.85,3.73
866b2c2e354aa27b,3.2,3.55,1.33333,1.32895
cd117bfce747184f,2.25,2.27,1.60606,1.68027
52565f62fb3822db,2.7,2.53,1.43478,1.57143
8b1dc96a00a8e881,1.38462,1.27027,2.8,4.05
426ca5caeb857f1e,1.26316,1.14859,3.6,5.93
f6efb09c01e4cac6,1.40816,1.4,2.75,3.1
9dcf8ce308eaa050,2.5,4.15,1.52632,1.26042
20b5de395c0f1375,2.8,2.38,1.38462,1.63694
b3096e8dd4e90718,1.54054,2.43,2.45,1.61728
3e9ddcd30fdc5d85,1.47619,1.70423,2.6,2.22
326c3eaa1e9e3dc4,2.85,2.31,1.37736,1.66225
f71d46f804307bd2,1.28571,1.26178,3.5,4.15
69b147aaaafeb47d,2.5,2.04,1.52632,1.80645
921a8db065cd8cc5,1.43478,1.26042,2.7,4.15
f43f9861e73739c8,1.38462,1.46296,2.8,2.81
b7c7707ccea492c7,2.6,2.4,1.47619,1.625
9cb4196446f3ce79,1.43478,1.55556,2.7,2.55
194d73490eb731c6,1.52632,1.68027,2.5,2.28
9fb0a4e18ddcd14c,1.52632,1.48309,2.5,2.75
a25633b1494f1360,1.37736,1.34247,2.85,3.48
026c4a26106cc158,1.25,1.22371,3.8,4.68
19fc916df1f0e6ff,1.54054,1.19569,2.45,5.38
4b155647201d549e,1.38462,1.41667,2.8,3.03
7969abc596485189,1.37736,1.70922,2.85,2.21
28c70663b99560a8,2.15,1.40984,1.64516,3.07
bb4755924dfafaea,1.83333,2.22,1.83333,1.70922
2242e7df6f320ea6,2.3,2.47,1.58824,1.59172
484c48d3723e72cd,1.3125,1.43668,3.4,2.95
8167bd097a16062f,1.28571,1.17036,3.5,5.48
bb7408d59b7279f7,1.57143,1.58824,2.35,2.48
ab6cd718c5459eeb,1.25,1.17036,3.8,5.48
d5176b45df32f67e,2.25,2.65,1.60606,1.52632
26582aa0b79d2f20,1.27397,1.40816,3.55,3.05
3d12c63c47828937,1.25,1.57143,3.8,2.53
35ebaf80f8730b14,1.83333,1.52632,1.83333,2.65
543de77637ad2a20,1.71429,1.73529,2.0,2.17
786296db3c4749f1,2.3,2.53,1.58824,1.5618
a3dd2249d046cf9d,1.68966,2.09,2.05,1.78125
c3939438ae7934df,1.43478,1.81967,2.7,2.03
691c0d2f30e4de5a,2.0,1.9434,1.71429,1.88496
b25eacaca1499e30,1.46512,1.57803,2.65,2.51
67018331e90a9949,1.625,1.45455,2.2,2.83
48d21357134ca51a,1.60606,1.8547,2.25,1.98039
66ba984cc547e31a,2.65,2.4,1.46512,1.62893
cda0d9b5ce9b9c12,1.83333,1.86957,1.83333,1.95238
c1677875a80c2584,1.90909,2.15,1.76923,1.74074
7fe2b6a9fc4748fa,1.64516,2.49,2.15,1.5848
62389e8fb68f93a4,1.57143,1.68493,2.35,2.26
e0e19f79019d63d2,3.2,2.03,1.33333,1.81967
20bbf7e139c73e8d,1.60606,1.4878,2.25,2.73
8784ae31153178cd,1.57143,1.52356,2.35,2.67
4f16ef3e707447a0,3.25,2.45,1.32787,1.5988
23e03d226eb7af80,1.2381,1.48309,4.0,2.75
3ce7f58911773a56,2.35,2.37,1.57143,1.64103
e8190df7465ba2df,3.05,2.24,1.35088,1.69444
b71192c8fe23078c,1.46512,1.42017,2.65,3.0
