fight_id,rd_a,rd_b
01e8868086004dd8,152.23,180.40
8741e6a3a5a22a7f,104.49,160.77
7a1abc0230af730c,121.61,159.56
caeeb398f73d213a,133.83,88.53
0ac5fc42ba039211,350.00,150.41
5c962ea13cb9b937,350.00,177.72
51a12878b151d67b,161.29,192.51
28af78600d6580f1,350.00,286.56
a37a6b6f9551a6e8,162.27,350.00
16dbe70eb7007f17,282.26,350.00
8b7bc2af1e15b668,193.31,256.65
ca2672e68fedf4b7,182.46,153.25
ec03739c836fadc8,141.98,136.92
da22d5a717ae9e35,178.11,182.40
4f672dd40867d8c6,207.69,111.91
2208b9f471a201d9,121.25,116.39
256894b49303537b,111.59,110.92
40781a64c4cea877,350.00,278.52
435ba9b407b844ef,240.37,350.00
3d46d635f9ae5e68,205.63,90.36
43ec12079ccc371c,219.28,350.00
c3a4187fc821bfff,154.34,135.35
d45d9c7d60f332da,350.00,282.65
682ff095649c9a5c,123.67,78.67
dc6f69f923744948,169.16,160.33
3e90b7fd1e9f86bd,350.00,191.43
3f837b469ba33c7c,290.42,163.14
dcc3da324eb5f26c,184.32,94.68
02615499125b4b5d,350.00,196.17
12d9b4a3931be5ec,170.17,350.00
63670e1b8f164d4a,159.58,211.84
a7f66f13f953352f,177.49,350.00
faac24c1b3d6368a,245.82,350.00
83fa3a382acc7bdc,350.00,238.10
00a94d5fc7ce55cf,267.76,234.92
5737084215c45792,176.88,144.34
d6357dab7ccdf2db,132.96,199.70
2ba11e0bf32829d6,131.62,170.69
ee2354d638c078fd,350.00,350.00
cd20dac4daa4f93a,350.00,263.13
c3b9b97467f828d1,213.71,160.59
0eb16f1307f66a11,290.36,202.88
ed9f8f702585ed44,211.91,165.63
c29e2c49e1e417c8,145.96,168.12
009feda296ae589c,145.57,132.13
c2fc4c1e0c769655,168.74,94.38
ec490d4224d3bc78,116.66,199.85
2b9daf452ab40b9b,350.00,171.62
d6d034e98ce85246,147.46,151.15
22fc6b3f4e48cfa3,186.58,124.56
a69afe4a88c0ca12,123.91,116.81
636fd144716a3084,97.03,132.26
ccb5e29cd0347110,210.14,197.74
c3af2b6ab1262fef,209.69,157.77
8e5ce3308c0e2046,144.00,127.02
c4e4954beb59eca6,224.67,157.04
3cf3771274a4f8b1,228.86,350.00
804c350ce714770f,137.12,104.32
e9c6bac0d1a5ec0f,350.00,284.04
8d5b88e0ff253617,350.00,289.32
2c58a97f2fe6c985,159.29,141.78
b9539d5e379b3edc,120.61,147.65
d6945828f5fa7492,101.58,128.47
3b561a154aa2bbb2,110.77,167.85
0ccd2593c88209e4,129.45,114.17
53d6d5ad08ac0694,195.05,290.43
938c2c71b84e56ff,177.95,173.57
8a3e7085e8e5a6e9,110.64,171.67
6068385c48de6801,241.09,192.30
38094db8e3539cba,350.00,166.08
533984c3ff4b4858,176.35,350.00
f40ac11da3bd7f8e,215.56,350.00
9f8cf5ac0807d64e,350.00,350.00
cdaf65287d9a0ecb,350.00,154.14
13f5be7a2ea5577e,165.99,115.97
5e9c027fb24efc2b,112.34,145.68
dd9cbf6d6284de26,121.54,186.47
019b4d006800504b,108.96,106.51
90a83875e1d11238,120.95,139.07
c483ac06b1e33c3b,108.68,101.34
6f6fec9c78244174,252.27,350.00
16bd47ba50891833,218.00,218.95
07e39fd5f4f23270,135.18,253.78
b9e037a45f8850fb,276.74,149.72
c6cc6ae23cbf8a27,149.95,229.02
2f382615155e32b9,229.66,199.36
9433730f95d52fc8,143.94,131.30
bce8ece2ff26b4d4,185.90,220.64
1c2d0db1c9eed052,118.15,146.83
33fa6793a7f984ac,114.87,97.93
355a2f4090c0ca31,162.29,350.00
0810cdbeb9dd4d02,191.65,182.53
d7022b6058dbb26b,200.69,245.98
780147f2ed2637d1,156.79,115.97
28e3d939eb043664,288.81,102.87
95349402616097cd,223.09,112.39
bbc76ff9e1b1b142,94.67,174.34
2cb34fc074f7a9ae,244.92,277.91
3165b03ddc6d3b6e,105.50,103.51
678d27af287476f8,106.36,183.45
71ea7d7985dad804,98.85,92.32
fe143cb868adfded,107.22,178.56
8b2b2562884821a7,168.31,143.39
119559fd8124fee3,350.00,216.03
5de3a1bbcf705b58,263.17,350.00
cef255a992ba7af3,280.39,120.14
68c1b833ed8849a3,122.23,230.63
50e675146cda6e7c,119.11,94.20
bbde45b2c766bb67,146.94,136.00
b01e6e97d66681c5,158.49,170.50
bdbddbc00d07dc4b,160.48,81.10
d856812dc733690a,101.11,139.54
995e79b951da945b,111.30,140.77
792f139c2b9fd294,221.82,127.35
83c81018bb3aeebf,84.94,148.39
6049301b4deea035,86.67,125.70
277233ca9ea25674,251.14,157.12
a941c4e25ddddfff,290.44,281.97
8beab5f941dae8e0,290.45,350.00
01aa5949ac6851f3,160.06,159.03
034cbbec91f67852,150.24,108.47
16628e25a043043a,130.86,144.88
06d9fb9c995f1e4f,230.36,152.69
20c0f50c11509301,290.45,290.45
640d52630f4f8a61,92.66,123.06
d00d5ef4ae0ac01b,166.79,94.74
856468ba24a37fcc,154.73,105.59
e434035be5453be0,350.00,350.00
88a63555728c2025,350.00,189.60
f9345fa82bf43847,350.00,172.25
ca63933f8c898fa2,172.75,188.17
5d11b618f24082dd,245.24,126.11
c02d44564cb006a9,350.00,263.77
8dbfbd8f8bd0f00b,110.50,225.23
e0e2c1fc1a178d89,350.00,127.26
37ae5c09d6f03f33,192.69,186.26
ecec1b0dd64ca2ae,209.58,127.67
2b1ac5d8f98639bf,120.81,123.13
93fb6c7e590487f9,267.27,199.10
d22de60b7a3d908c,350.00,167.99
2372578d3f554c65,166.23,350.00
5f44d6d9e6bbecff,144.45,119.86
4c9bbd9758be1168,157.46,350.00
c3ca708aaf4262a7,140.43,117.71
3f8b4aeb3baf4724,154.43,99.01
0c6e3c1f03cd4061,127.79,210.71
069ab7e7b8b5d262,153.28,350.00
11a5a852313d1f5b,128.63,92.85
ed707998b13d0101,104.59,95.90
e3aad51099a23ba4,100.29,115.42
acfcf75f0215b7ab,350.00,144.19
81fda78adcaedbc7,200.90,204.78
6ca856d1950d8f7f,228.65,136.77
14e689e60419d469,126.52,116.81
3387f430abb7e39f,280.66,125.82
f2ced83baf0457fc,86.76,101.60
838a022ca5d99cc1,103.39,90.07
dae2484418631ff5,181.45,247.86
b0f4c7788782e26e,188.48,132.90
c501576b8ec35758,120.22,99.92
755202fce24b8f83,191.96,116.24
8502f245aabd64ac,276.33,160.20
744cbe6e49d4f41c,250.65,225.23
eca400aeeb2763d1,156.03,290.38
fb70b62915fdcec6,215.12,108.06
7d583e4002622848,290.64,246.62
33007109c9ca1ede,111.68,184.12
49bd9a2f1fbebd1f,200.28,231.49
12683e06369d1a83,111.55,85.61
73700c8c5107f719,139.47,174.60
924f982f0d9d2142,145.26,213.46
3638ee66c7d34fe0,168.35,135.98
cb9654746447b934,123.02,94.79
99808befeece3a8a,190.73,182.74
72bb7605e340a8fe,234.93,269.32
dfc62aa72446e4a8,174.28,160.95
ad7bd4b3ee923498,350.00,155.62
c98f62eb74e69bcb,188.72,350.00
5459c3bb88d031f9,181.43,83.55
84f60cb00b8d4187,235.03,191.56
a122968e96068800,126.38,213.51
4d0029ad31bdd85a,262.93,350.00
913d8a35095591d5,110.60,227.36
e2f4cd4a9a579488,77.94,350.00
7be3e513a31f6570,95.69,142.05
d7ae0993c7a378ee,208.83,131.30
1676c64a94be0557,193.51,208.22
947ea1122c04ba18,350.00,173.55
7ee8b91d7f80f8a7,168.10,263.22
e24b65cd8721349a,182.02,195.10
47a5d4bb68352055,222.46,159.66
96eaf07b34538b8b,157.25,157.47
5311298f79414125,138.40,111.82
46c67efd68a0b15d,111.97,170.70
e9d5ffcacf7d8757,245.42,255.62
40e8bf8ce508c436,82.02,93.47
69bc7ca8ce831731,108.45,120.63
8794031c523bf534,168.28,233.38
9a2d3ebab827d333,240.66,219.01
9cfb84817a43b63c,285.04,274.37
8ea12c7360fa0f6b,243.62,275.57
7ba54a10f28c9496,131.93,269.09
bc1be168c064f028,287.02,242.52
870672b1b443311e,136.92,135.30
98458778348ea5d7,263.63,237.05
76fd6919d828d5c2,187.57,263.73
5d9b84493f1ed114,216.45,261.51
6c2199524d762b11,139.96,140.90
175d9e1ac0725145,109.38,108.36
7b909acede0a26eb,284.72,169.96
fcc1191761e365f9,282.18,202.30
f18d44292036d5de,350.00,279.35
c2cdeb207cce5ceb,350.00,168.74
c22de92b9d9030dc,190.24,118.10
8b296724a6844865,290.40,290.38
42922bab8a3e1828,108.77,152.80
ced01368259428f5,83.05,186.76
9124740fe7816d70,125.96,152.33
582806c33ce6dcf6,195.45,292.90
2874ea5d2f783e23,350.00,163.20
07cb64236ae7aaea,135.08,136.63
c3ef3cb03edde8bb,174.92,111.70
bd2e14ee959f9b77,155.48,148.06
dffc65202afb881d,156.77,350.00
454265014520a3f8,271.36,246.01
fe370c518cf7873e,147.63,137.33
f5a6acc99bc5c634,210.90,350.00
962e74250884e4c1,241.96,97.12
288f7fb936c1523c,350.00,294.78
cd137988da724076,226.84,276.69
ea29714dcfb07ce2,136.49,205.53
0548a24a9bf8d7a0,242.73,111.74
4dc5a41f357a7d85,147.05,174.60
f557405652165aa3,98.68,269.37
5b71958ee063a6e8,290.38,229.91
420f7e6530dbc727,283.67,281.14
dbf8a4b0870a47d1,248.44,350.00
69f67a4a690eb15d,282.93,157.72
6ef12db5b099ec81,129.35,133.43
ef270d8cf29d071b,236.42,261.49
d3a9aceeb7e23580,227.08,350.00
20d8f6b4b7c8bae7,93.49,109.40
1ffe6e8df6dbefd2,270.58,350.00
b6ea8880cc7af439,93.18,141.53
4ec5d9bd1442e6c1,153.37,96.81
0f24f3bc1b39ea45,116.84,111.34
4b12a4b48755cd6b,107.03,115.84
cae7de0873e03947,265.74,151.31
57785c9be5b4526d,228.92,285.21
dae80502466c8726,350.00,148.34
3624f4ae9c1d703e,250.17,226.31
b4cc389bb4af3707,274.03,194.10
eb30c9c975e15436,350.00,214.93
8362b372adb2f302,224.57,197.46
e4620f3fa451a3a4,283.91,176.25
81b7a6aa147bd912,148.43,263.83
6adfe44b110c1510,146.44,207.73
b52dccbe69864d2a,265.87,214.92
3352c65f3f6d9b2a,181.87,350.00
73370221b3fa3676,113.65,146.94
d918da575ee1bc35,286.96,350.00
c81d1facf185467d,281.21,350.00
a8a4c9f98ff73839,259.68,290.38
a0bc695b35f155f1,121.72,138.09
8b341eb556c97c23,159.95,103.58
89b96bc5f3e824c5,350.00,274.39
319b96f615a0a154,155.72,116.94
d54ebd2a3435a357,350.00,124.50
b4e2037f180c1e0e,280.51,129.93
3c4305abc2e302d0,170.03,180.53
c4caa8a4f32a0eed,183.91,163.21
8104fe27bdc46914,114.10,157.23
9541cf21e031354c,140.39,103.12
743a04674ab72ee0,162.29,134.77
90e46589a18064bc,149.91,101.76
74fef059e229d217,150.37,141.86
3de326b65aa6245d,202.72,146.14
7a8f218c07347c88,103.94,350.00
5116f9398bfca446,190.57,224.24
e5ac7343b6d45188,196.73,276.07
4327fe98e1b6f222,277.06,130.07
cbf1e76186a0c8b3,102.33,99.02
f1eca70738ca073e,92.61,93.06
eff6ec2b2f1fb27b,87.30,107.90
800a35b3a7e52308,160.89,95.80
c27e33ee8ef53866,115.93,86.15
6b5c225814a924ed,350.00,150.27
436a1ce6b0c6b4bb,175.17,350.00
38901948cff43ff9,159.56,209.37
1b0d5e65fdfc62cf,137.62,141.67
bda7992779a005fa,192.27,205.41
e5cb9dfc1189d77d,187.62,153.56
531ce3d8011fa1f6,160.00,184.41
2c0496a5f39ab8a4,133.59,217.66
79bfba62da6242a6,287.87,158.15
2c54be25b09fce50,122.56,132.16
ec2358459ffbe7de,164.30,90.92
554163b1c8c05522,110.47,103.45
e3573545220ca4ea,350.00,252.51
91a5480f48bfaa71,209.37,350.00
ca2aa660bea0cb60,263.46,237.37
d5929b7fbc801ce4,208.87,181.04
9479ba3cdcb1e513,350.00,242.35
9576d9cba5cf5c4e,165.21,238.50
2c160a1d1fdbf0b0,271.38,221.27
9a9479663bedf8b4,212.58,164.05
560a971c6ab8b854,236.66,176.76
c2f730cb33df5221,248.26,148.45
c57a4810c932b296,126.31,143.58
1b1fd32485861655,92.49,136.38
e346f2b7af63e804,99.05,79.29
f329bd89e375d6df,238.24,137.41
8c7b5b21b3532027,232.53,124.86
9f7c28381b6913c8,207.24,101.43
e9754f597ec50f6f,196.33,197.70
62d53ad8f8769666,203.74,161.63
f995ed679ef8bdf4,166.91,203.16
1a95cc401f68f4c8,92.90,102.27
621e6f0929a3dbfc,95.60,98.60
fd4d30036a3f3efb,150.57,194.45
78d2c01dc963f204,168.91,82.08
845e38dfbfea6e53,122.81,130.82
ee796ecb4ee8680b,132.60,97.50
b65b37c0e00074d9,141.02,290.50
23865dfc8361ac62,122.20,240.85
977250a28d3b8a3f,350.00,283.53
da6b863cf684e0ae,155.22,300.68
293c5f4c9aca5c54,122.61,185.49
48231fbd1af53674,275.96,290.42
bfc9989751bd0d04,195.98,249.57
f7bc845ce74f5fe7,287.01,158.93
5531317352862978,164.97,153.25
de89bea7b0dcd2d3,290.42,246.03
dd617f6ab4916ec4,139.62,93.46
c53b0f678fe2f16a,97.29,121.85
96704d7ba3a452d9,85.29,117.78
2a48d0a98c21e736,350.00,231.30
ac73c6888ee9322c,277.08,248.71
e3a5a7ede88a2555,350.00,154.41
1be27d95bba03f17,238.56,247.31
1b9a127f9dadaad9,187.53,350.00
0d41a3fa5efef91b,350.00,350.00
1c29c53ff032c5c1,246.74,350.00
5098d052525da54f,115.77,350.00
dfa8fd0b82b37fa1,204.62,127.79
4eaf54ad3c82b6fa,174.39,115.14
ea006bae605e2a6b,125.11,126.94
65c89e0c92e51bb8,350.00,350.00
5d481ff494bf40da,277.99,168.59
56809feb4fe7ea61,350.00,258.07
bfff5a3777841344,127.87,350.00
0aae15358d8606b9,149.87,103.15
09a7f0979a58e6ea,282.81,233.43
a3d75cc363a6544b,168.37,149.83
3e1c27f17433f9e4,145.35,253.82
f9d2137f380e66bf,163.14,350.00
222bb2c67a87d312,169.03,350.00
e4ed294e16e16d81,107.94,116.68
7f16e7725245bb2d,97.38,104.23
11318a7807cee8ca,350.00,350.00
58b2fdad7af9be02,350.00,296.46
bcec26b425194e40,193.99,195.14
5d3e046b6bcd49f5,287.88,197.42
7a0813ec0fadc84e,175.06,188.13
79f03eca3fe5cdb3,137.76,159.97
a5d76e93a5052e3f,159.35,255.94
2e1435c160bfe8b2,230.91,124.82
c0ca4c201d086ea8,235.25,282.54
697efaf0d162e877,176.66,99.06
b395c89e19a3fec4,119.95,113.65
0732e6b6eb0a607d,350.00,276.55
adb411b0f418ce33,234.79,189.27
49ede01b061cfae3,256.53,122.18
1496969c1497dc85,162.84,185.41
b3c7a5a97978d156,88.29,159.00
b78545b32a97ac44,240.63,162.22
6e1bf1b163b3aeab,122.77,134.15
bf647be41de365e4,182.03,219.22
d8335b728604b222,115.00,109.46
da1b37edb8ccd3e6,148.81,108.56
23a604f460289271,138.69,131.00
cc4fcfede19bc196,120.85,138.01
df146b0592259e5d,176.30,179.44
5ee83e03aaff5fa1,165.07,215.55
eb7b0a6f06dbdb4f,176.80,282.87
b6a6ba08898f3b6a,108.24,176.16
b638646fb297228d,149.88,118.01
68095e551ff6bbfd,96.79,136.36
eb76a5b76a68e4c4,132.08,100.18
e966de63c8e6b1d5,234.32,135.88
1aa4c2fa5ffaff00,90.87,140.09
85a130a4b655c8f5,186.84,129.41
a74a8c1e0a49070d,131.46,162.34
1ba282da76ca82ad,350.00,267.55
7f7d2abc21f171ca,157.28,350.00
5b7b5b01f4dcbd9c,260.95,350.00
3a8af8ee23444b72,88.84,159.54
0197a61472fc351d,216.84,226.61
6acd1c591170f597,144.31,181.99
0d6d212fcdf47f2e,116.48,164.45
751cf3d52fce1d1f,125.81,117.57
824859c7580eb35b,83.86,151.23
539732694ab2c8d6,350.00,143.59
18e5af00a8478a0e,293.32,149.96
b84c447bb74febe2,266.60,132.60
75c5f923f966b53b,212.59,290.45
43de9ff6064361e1,247.26,236.90
0d1af8c6a5793185,211.64,196.15
3c6fb6bf9b7afd40,247.61,350.00
e9256316716499b8,202.55,107.82
ed3334d108b257a6,139.22,272.02
7024385b5107bd4b,267.69,118.32
821960adf5bfa15c,117.45,115.01
f23e9729b2b73c27,149.94,98.74
0ea435ddf02deb60,107.76,103.74
3c69bed42893da75,113.00,350.00
9e2bb8d5961b44d4,350.00,212.04
7df5998eca143c04,92.87,211.82
6532b71560ae39e0,233.39,158.06
b5ea6535748edbce,203.24,124.04
ff8f92cf8fb1b76c,231.54,350.00
7d474fbf31894108,183.32,225.12
119bc264e2bb9877,189.10,170.75
3a81276a9641c6a1,129.64,229.14
ac37849f627a79c4,171.61,85.93
1cf69de0eea46877,186.01,262.86
8a0fc4624578a7e4,263.05,350.00
57333b7bff20ece0,178.53,127.28
4c025d1fff9e9fce,123.15,163.27
83a0fff04494bfc4,231.36,182.47
480c4dbd2e792d86,247.60,149.21
a0362d60d2e1db0d,131.77,170.17
5704e73f91b9e7f7,265.68,241.45
128ab9aa4802c73f,236.72,173.66
9fe98de1eac21f2e,180.33,143.22
6fd67582d8adb1c7,89.64,117.59
db49619221b282af,140.22,143.20
b1f2ec122beda7a5,147.60,199.41
9abf0b60a44a82d1,350.00,170.83
6e5a3d6b6ed84ac3,214.44,211.48
6997693d552600dd,219.31,135.31
f0fe73e650b746f2,290.47,228.30
36f10b949b935b8c,279.20,350.00
16109688429c09de,224.76,190.66
c1aef0f60a5b62e3,268.64,229.97
62b64802ea49e2fd,197.61,155.18
b210b99d9c1c9196,350.00,182.25
bd4d2522cb0d1a23,129.05,192.45
2ae243f518948794,350.00,278.79
5be63144ac46f97e,149.08,168.83
73ebbfb998edc1f1,203.96,102.88
7990b6716a53b2cd,121.43,110.72
d0ac2cc5c57c4e66,184.59,290.43
32813f5f46f045e8,183.16,144.50
0dc2fc8d39e226a3,350.00,211.58
d0602cdc04d2c159,137.62,164.07
0320a6a967069571,153.78,350.00
626c82ed45fdcf59,122.66,190.42
02713b2d25f74d43,190.88,165.51
20bfa549cb2cabe7,135.75,80.55
39c4ae4624052f9f,148.10,93.00
246d06693b5ca1e8,106.96,100.54
03eecf1926d9c77c,132.32,89.31
9feb9500b0fedfcd,134.93,91.33
acde7c89bd724af8,350.00,350.00
84f6de7c99779e5f,211.87,217.45
5a6e894e4b6cc703,275.46,164.39
5ac1725f775c6f00,173.43,228.74
35addc4646509286,290.48,242.18
3adab28c5c6a9254,290.37,148.36
1afc4f372a125c74,146.97,139.15
fbedeb4e4b019b94,105.81,173.31
acc57a9c114b694a,124.87,139.16
91093a019d32af2e,121.19,94.91
f9ec8bedc15ece93,115.64,125.41
fce6522f42b48f18,350.00,195.92
abb6e2169ba580d2,100.64,221.14
4ec249e549309b16,192.09,149.76
c442899c21d58779,131.24,169.31
f8a8871d167fc929,114.40,113.13
609d994bfe440ec3,116.85,138.04
521a0e016878d174,122.91,117.11
3b21a9f48bac4a44,108.85,138.33
ac8628d945a78b03,185.69,91.38
1efc813ccd7a5aba,170.77,94.06
4896b36f1333d25c,112.20,137.85
3fa8ee3fdc04fe36,105.28,106.16
fd29123ff92789e4,234.85,350.00
5344e76e26503716,211.41,350.00
0494ebcee93e717b,350.00,280.24
477c3b9de012e4b3,235.22,177.82
03de7404decde12f,250.07,285.10
5f622d812b8f407f,212.80,139.21
6f13fe34cb3ca906,180.18,83.52
d0d99889c6abd8e1,269.18,160.80
a8239866e1222eae,142.71,117.63
640f2ae3995b3b4f,78.34,122.11
f2b407019b2a5c15,117.16,114.91
ab105e5a56b5ee90,216.43,177.30
7736eb6bd5c1ff4a,176.35,134.19
a10e2d5416972b9c,290.48,220.23
dff2685afd98ed9e,114.20,141.44
43d90683078fcee5,350.00,350.00
331ddc1141e934d1,166.40,117.29
670e4754d8d3d172,238.62,178.23
1a7cd191f0cf160c,149.18,119.53
ba5005d1116fa45f,157.62,130.76
97817609ed46baa0,81.28,222.44
faf15b752fb8924c,102.11,146.99
14e53999507c76a7,141.79,95.75
df9847839c73a678,243.01,350.00
e396c509fb47b037,350.00,262.98
c28d40498150de90,150.72,151.78
e1930496b33fa636,290.51,225.65
4cff9aeef3ac75c1,242.03,244.63
ca7d61e167d7789c,162.62,260.59
d4ace70b3661ee6c,129.18,164.09
330d86bfaa4155fe,281.90,243.09
415ea2520b7ba720,290.67,147.22
7b1882dc76786d77,200.15,119.68
af6d56860ba4d259,106.46,128.41
733e675fd7c0052a,109.88,94.84
767ceb4a0cb43ade,157.34,136.17
6cd542650d886c22,225.62,161.85
478a637045ad49fb,350.00,229.73
ad26bf55ff201f4f,286.04,203.66
08f7a60bd84a6b3c,109.10,187.21
dbfd7616dec2b6d5,150.54,113.45
c3986c1a56a6e94d,151.31,252.30
edf46d6962be7e8d,350.00,350.00
246fef4b19c3a7ed,350.00,126.29
9d8473ae274ed625,174.69,196.73
5304956aada097e8,84.70,271.86
e7938bac3ec8b442,160.34,91.81
17050a7b673dc49d,196.21,350.00
25259e230be9cdc9,105.12,98.54
406f2aacd1d1faf9,101.93,201.74
b7d238437d6644ce,141.06,120.86
9ddaa62cc806958d,350.00,281.51
ef13ed466e0b42d8,350.00,237.80
aeb3e4d9710207a4,350.00,350.00
e92fb5c609e20b49,263.02,350.00
1456a3f96ac7e35b,104.60,231.24
2aeb3ec2d8c05dc8,124.52,112.41
f87a3fa07f0009c9,154.48,164.86
9785420602b452f7,123.57,110.91
8fb0092430448368,153.48,120.74
01432891260084a4,94.77,132.70
bec3154a11df3299,161.21,100.53
50dae6b76c9c6490,217.92,269.04
93ddc6b233d1956a,273.00,194.80
5e8c710f9f27aff8,350.00,236.38
a376f6d5806d0c90,166.88,149.82
1c03c1bb62f3aed6,287.92,197.41
d1d3b6ab8a56e973,243.59,236.46
063e7ce759c52f81,144.17,219.24
673a156925dfb31d,227.43,230.35
6e4acb2aaa2cee56,227.36,155.67
ecbece0cbd60029e,196.75,232.50
3b05a4ced6dd74f5,121.36,111.58
74f5cbecac011abb,130.21,107.56
ba8f219260e212f8,247.66,350.00
4e566db7d26df001,153.00,350.00
3ea7d69a1238f26a,201.46,198.03
a7d397cd0f2ac93a,167.17,211.54
cde2f88251b73305,350.00,350.00
32bd7ed48f5aea7e,108.37,153.68
024beecfd3f0ed7a,228.40,123.71
dcf5014e56649c2f,182.42,350.00
5a82757b553c40fc,185.12,132.51
df3cc5ec78d05a71,201.91,140.38
838fd9d2b14e0790,112.74,277.10
3677ce6c1ee06a83,107.69,132.65
3d3dde60e3d59c1c,259.17,181.41
cbdf29f36b343f6f,350.00,172.91
f0a9dfbb6f6ac852,136.28,118.10
7bc7af11050e861b,172.80,108.49
ebb758b49e82d0ed,169.41,95.96
8baff440b82afd2b,130.66,78.56
33658a3ca932d15d,127.91,102.85
0133019a4f1055ee,102.85,156.20
9861b6d04e6ed43c,110.57,111.45
68f7f992603192c6,160.17,93.80
270edfb687c0d20c,350.00,97.03
6e73ebbd089aff5e,84.89,165.26
894c44c3d04aaf6f,125.82,93.30
f1cbd73e7be64d28,209.32,350.00
537b3cef39d2d573,122.82,350.00
66873dde4077bd5d,227.91,202.13
c26f27667c230391,350.00,167.70
451df53c13185584,252.29,144.90
711ec0545552455b,217.81,239.31
4f20f3ada1489823,195.87,211.08
569e0ba18701c305,99.50,100.98
2f414494f2b6f426,138.43,130.22
acc7392d48cc09a0,195.01,277.71
35f9beb94b4ef9e2,90.34,125.18
a7fd9da657bbce8e,170.74,212.40
8bc0c220f7dcefa7,99.55,112.51
3223b7e196a07224,247.46,221.23
f4ea27d942a390a5,350.00,350.00
f1c3abce15ef053e,350.00,284.01
0e6782b758451063,231.27,350.00
48ff3f1bcefbf965,162.10,179.23
8c8337ce8437fe2e,124.38,126.78
de7cb625bdec0f91,214.37,187.72
a1294453a28beda3,221.78,350.00
72f123ddb4cc9d1c,167.52,130.07
127be512f86618b2,282.66,201.40
d564e3a6c77d0c85,129.30,203.79
cd6452a463ec8a28,239.48,156.14
faf19712bd7ea41e,111.28,124.12
17e8ab0065e9085f,274.71,350.00
ce33085fc5205bab,171.71,164.71
697e38075fd41819,350.00,222.77
f59cefe16905d62c,224.41,350.00
976abc27a4e5e26a,142.67,186.86
99dc6d45cbdfa322,135.41,126.01
636b01ee49925e49,156.44,173.58
eb9f9f61507497a5,167.07,217.88
91aa08e910fb4412,152.12,139.48
e30250daa73005a8,305.85,215.28
77992b8727382373,100.52,139.56
de12349f334c964e,125.51,96.42
e6d4fdad2b3422d1,158.17,153.16
1685eecc7ef37fb5,259.89,290.03
3cf5e0ebb5f8322c,350.00,350.00
1f7566c90343a680,350.00,240.69
5c3b8819dbe98114,350.00,350.00
188e6416157e5a1f,141.66,138.12
ff5a8078ea85bbc7,214.77,350.00
0b9cd718d7e329e8,97.91,99.19
47f8812a335b6ce9,283.37,223.81
6ff21ea2c75c48ed,173.25,120.53
32375b4435fea5e6,237.88,290.43
9c22ddb8d8fc1838,133.35,113.48
3ce96bb0c69b39be,116.76,149.45
3ab0d8b344d2ebea,103.30,110.59
efdad54c8550e6e0,87.71,77.86
603afedc31d95999,87.97,110.70
18824fa5c15c212f,105.72,124.79
538ca98010ed00ec,203.79,139.87
b1ac165326d8f29e,350.00,113.86
d95f21817a56eb05,95.52,112.69
eda1e8c285a0a788,182.01,131.43
0c2e3988793b418c,241.53,147.92
01f7c28804746979,126.93,81.21
cf5e8f98159c3971,84.23,111.11
66eddbe35056c06d,117.84,122.29
e4931f3ab3bf4141,141.14,139.13
0976778a6e6cf8a8,202.98,117.54
1631f70535ae5dcc,262.24,227.69
0a85b3ad328205ff,350.00,350.00
4915c8a588513c22,286.98,290.43
417049c7a3d65ccc,158.05,282.71
681cd3cc6299d652,154.16,266.69
55231cc4112334b4,196.12,105.38
6ea77cb62aa2f276,173.93,87.27
7ca5604d99220e88,181.25,145.75
dae70ccdf9e7475e,350.00,261.40
45de6d0b9cf5451c,208.54,126.42
f41e83de703acf85,235.67,116.45
a0cae57eae875820,126.88,129.18
fe0f1b418e6d3ecb,214.28,277.06
89db7aca37b87711,234.21,130.34
4661e9ca9354021e,350.00,350.00
b9de363e6b406853,350.00,130.94
2faf5b8d708f8e94,130.62,128.25
8a121f9c48f3773c,279.78,214.51
c84a29f426f1aab7,210.06,106.22
c456b1950208e0b2,176.71,152.21
2db0998b24c11ea0,172.91,107.44
3e74caa9fff4a5eb,129.29,184.00
a8718a3419a11e15,93.35,180.44
b3d88eaea611a4a8,94.30,112.34
3f419fce8ba8aa0e,108.57,198.09
ccf3b6eda4c2a564,173.20,116.00
4b45f190122a1ce1,153.46,185.60
ec5d705232983b87,283.73,289.13
13d8d5cd83e5b57e,156.64,111.71
8d9bcbb48888a5a3,244.70,151.21
420a5e3b4010ebef,140.64,170.42
e98eb6de29c62c9c,162.69,276.92
8aa07b6cc40f0cb2,153.95,92.35
6c67aa7063717a0c,108.06,213.04
a049c12f43914449,154.73,117.25
b78a222fb448aed4,121.30,269.77
6f0f84075fa1a4b0,85.00,171.35
069df63733dcf697,154.17,168.22
63605e9f3e71d738,150.31,219.50
28c6de749d0d0e9d,190.80,196.83
fc2bdd67c1a056a4,204.91,115.21
3aea9c60d25fc93b,185.18,246.39
68ee31dd0853cdc9,350.00,350.00
b5df5a0a0bda9256,269.28,267.56
2a43df4cc047a28b,91.61,173.83
5dcade01fc840da6,150.79,229.28
20220ace492af368,212.32,183.15
85ddb65429a9d517,153.88,177.68
17aa636aa98678d3,159.56,82.93
f1d3eec12662d8d7,290.35,350.00
2554b31a07f34e1a,190.07,148.59
7d9bb6fda0ea1ee0,310.67,129.07
b7575b0ec9f81741,100.91,166.43
cf306c4714530f31,132.36,151.49
c0af8cf5befb2dcf,143.99,145.06
