event_date,event,fight_id,fighter,rule,live,units,rd_self,rd_opp,placed,stake_u,pnl_placed,open_line,placeable_line,clean_close,clv_pts,result,method,round,pnl,pnl_at_open
2017-07-07,The Ultimate Fighter: Redemption Finale,5934de85b9c53e7c,Dhiego Lima,FLIP,0,1,197.21,288.62,0,0.0,-0.0,185,,148,6.46,LOSS,SUB,2,-1.0,-1.0
2017-07-07,The Ultimate Fighter: Redemption Finale,0d5356c506111a57,Michael Johnson,FLIP,0,1,103.97,350.0,1,1.0,-1.0,-120,,-158,9.41,LOSS,KO/TKO,2,-1.0,-1.0
2017-07-22,UFC Fight Night: Weidman vs. Gastelum,573908b71b361312,Marlon Vera,FLIP,0,1,179.31,273.71,0,0.0,0.0,150,,190,-4.72,WIN,SUB,1,1.5,1.5
2017-07-22,UFC Fight Night: Weidman vs. Gastelum,bcf842992f9accdc,Jeremy Kennedy,GAP,0,1,233.9,238.24,0,0.0,0.0,-245,,-299,6.38,WIN,U-DEC,3,0.4082,0.4082
2017-07-22,UFC Fight Night: Weidman vs. Gastelum,4f07c6724682cd00,Chase Sherman,GAP,0,1,220.04,224.24,0,0.0,0.0,-230,,-237,2.54,WIN,U-DEC,3,0.4348,0.4348
2017-07-29,UFC 214: Cormier vs. Jones 2,4f4806952ba2a72c,Eric Shelton,FLIP,0,1,290.41,350.0,0,0.0,-0.0,110,,128,-1.82,LOSS,S-DEC,3,-1.0,-1.0
2017-08-05,UFC Fight Night: Pettis vs. Moreno,a3723f0f672b0912,Joseph Morales,FLIP,0,1,350.0,350.0,0,0.0,0.0,140,,100,8.5,WIN,SUB,1,1.4,1.4
2017-09-09,UFC 215: Nunes vs Shevchenko 2,7020840980f723b9,Luis Henrique,FLIP,0,1,199.96,350.0,0,0.0,-0.0,150,,175,-2.87,LOSS,U-DEC,3,-1.0,-1.0
2017-09-09,UFC 215: Nunes vs Shevchenko 2,6afaf0ca45431a11,Tyson Pedro,FLIP,0,1,247.87,144.79,1,0.5,-0.5,100,,-142,10.53,LOSS,U-DEC,3,-1.0,-1.0
2017-09-22,UFC Fight Night: Saint Preux vs. Okami,37cdf5bd5c975a5d,Chan-Mi Jeon,FLIP,0,1,280.44,350.0,0,0.0,-0.0,-110,,135,-6.92,LOSS,S-DEC,3,-1.0,-1.0
2017-10-07,UFC 216: Ferguson vs. Lee,53ee6c3591483193,Fabricio Werdum,GAP,0,1,114.02,168.52,1,1.0,0.3704,-270,,-210,-2.84,WIN,SUB,1,0.3704,0.3704
2017-11-04,UFC 217: Bisping vs. St-Pierre,56d8cc470841f454,Ricardo Ramos,GAP,0,1,266.27,273.99,0,0.0,0.0,-130,,-188,11.38,WIN,KO/TKO,3,0.7692,0.7692
2017-11-11,UFC Fight Night: Poirier vs. Pettis,60de5efe5b439c8b,Sage Northcutt,GAP,0,1,180.94,290.39,0,0.0,0.0,-245,,-183,-3.61,WIN,U-DEC,3,0.4082,0.4082
2017-11-18,UFC Fight Night: Werdum vs. Tybura,23b6ffc0223f8cce,Nadia Kassem,GAP,0,1,350.0,224.92,0,0.0,0.0,-165,,-203,6.3,WIN,U-DEC,3,0.6061,0.6061
2017-11-18,UFC Fight Night: Werdum vs. Tybura,6971094300073d47,Tai Tuivasa,GAP,0,1,350.0,288.49,0,0.0,0.0,-190,,-173,-0.69,WIN,KO/TKO,1,0.5263,0.5263
2017-11-25,UFC Fight Night: Bisping vs. Gastelum,9f428684f3db247f,Alex Garcia,FLIP,0,1,146.77,350.0,1,0.88,1.232,140,,190,-6.14,WIN,SUB,2,1.4,1.4
2017-12-09,UFC Fight Night: Swanson vs. Ortega,061081f46950fdb0,Carls John De Tomas,FLIP,0,1,290.41,350.0,0,0.0,-0.0,180,,333,-10.77,LOSS,SUB,2,-1.0,-1.0
2017-12-09,UFC Fight Night: Swanson vs. Ortega,1aaa1a9ceecd6063,Aljamain Sterling,FLIP,0,1,139.93,237.66,1,0.93,-0.93,135,,131,2.1,LOSS,KO/TKO,1,-1.0,-1.0
2018-01-14,UFC Fight Night: Stephens vs. Choi,0820a29a03d58282,Paige VanZant,GAP,0,1,173.96,263.32,0,0.0,-0.0,-145,,-123,-1.87,LOSS,U-DEC,3,-1.0,-1.0
2018-01-20,UFC 220: Miocic vs. Ngannou,1b0fa021b1158121,Enrique Barzola,GAP,0,1,197.77,350.0,0,0.0,0.0,-215,,-282,7.11,WIN,U-DEC,3,0.4651,0.4651
2018-02-03,UFC Fight Night: Machida vs. Anders,0da43c3ec0e11650,Marcelo Golm,GAP,0,1,278.79,169.72,0,0.0,-0.0,-185,,-171,-0.29,LOSS,U-DEC,3,-1.0,-1.0
2018-02-10,UFC 221: Romero vs. Rockhold,0d7dc1ed5eb995e4,Jake Matthews,FLIP,0,1,143.97,154.03,1,0.9,1.17,130,,128,1.58,WIN,U-DEC,3,1.3,1.3
2018-02-10,UFC 221: Romero vs. Rockhold,cd67f6ddb2920193,Curtis Blaydes,GAP,0,1,197.3,107.63,1,0.52,0.4333,-120,,-190,13.54,WIN,U-DEC,3,0.8333,0.8333
2018-02-10,UFC 221: Romero vs. Rockhold,9444cfe0c7c0f6a7,Luke Rockhold,FLIP,0,1,143.23,128.88,1,0.91,-0.91,150,,-185,24.97,LOSS,KO/TKO,3,-1.0,-1.0
2018-02-18,UFC Fight Night: Cerrone vs. Medeiros,aeac1209f15157ed,Sage Northcutt,GAP,0,1,172.13,210.37,0,0.0,0.0,-215,,-370,11.39,WIN,U-DEC,3,0.4651,0.4651
2018-02-24,UFC Fight Night: Emmett vs. Stephens,04970dfa4d531e39,Sam Alvey,FLIP,0,1,116.21,350.0,1,1.0,2.0,200,,182,3.01,WIN,KO/TKO,1,2.0,2.0
2018-02-24,UFC Fight Night: Emmett vs. Stephens,9c79433a4686f3fc,Ovince Saint Preux,GAP,0,1,110.03,138.76,1,1.0,-1.0,-135,,-164,7.39,LOSS,SUB,1,-1.0,-1.0
2018-04-14,UFC Fight Night: Poirier vs. Gaethje,418a7100e490e791,Yushin Okami,GAP,0,1,106.25,182.43,1,1.0,0.8333,-120,,-126,3.46,WIN,U-DEC,3,0.8333,0.8333
2018-04-14,UFC Fight Night: Poirier vs. Gaethje,bfae2fb50efbdb0f,Dustin Poirier,GAP,0,1,102.19,229.04,1,1.0,0.7692,-130,,-124,1.13,WIN,KO/TKO,4,0.7692,0.7692
2018-04-21,UFC Fight Night: Barboza vs. Lee,a22add1024153ddb,Corey Anderson,FLIP,0,1,128.43,131.09,1,1.0,1.45,145,,-164,21.27,WIN,U-DEC,3,1.45,1.45
2018-04-21,UFC Fight Night: Barboza vs. Lee,a017d5806eaa6018,Merab Dvalishvili,FLIP,0,1,261.5,350.0,0,0.0,-0.0,175,,-110,16.14,LOSS,SUB,3,-1.0,-1.0
2018-04-21,UFC Fight Night: Barboza vs. Lee,dbb0ca0198ac514a,Kevin Lee,FLIP,0,1,115.51,99.62,1,1.0,0.9524,-105,,-163,12.96,WIN,KO/TKO,5,0.9524,0.9524
2018-05-12,UFC 224: Nunes vs. Pennington,d86e31793564cd31,Kelvin Gastelum,FLIP,0,1,113.11,128.63,1,1.0,0.9524,-105,,-104,1.56,WIN,S-DEC,3,0.9524,0.9524
2018-05-19,UFC Fight Night: Maia vs. Usman,47f42aa7cf851a29,Kamaru Usman,GAP,0,1,150.08,87.04,1,0.86,0.4914,-175,,-525,21.24,WIN,U-DEC,5,0.5714,0.5714
2018-05-27,UFC Fight Night: Thompson vs. Till,b3096e8dd4e90718,Gina Mazany,FLIP,0,1,236.03,226.32,0,0.0,-0.0,145,,-162,21.44,LOSS,U-DEC,3,-1.0,-1.0
2018-06-01,UFC Fight Night: Rivera vs. Moraes,7969abc596485189,Jarred Brooks,FLIP,0,1,245.96,350.0,0,0.0,-0.0,185,,121,11.03,LOSS,KO/TKO,2,-1.0,-1.0
2018-06-23,UFC Fight Night: Cowboy vs. Edwards,28c70663b99560a8,Leon Edwards,FLIP,0,1,137.02,85.95,1,0.95,1.0925,115,,-244,25.18,WIN,U-DEC,5,1.15,1.15
2018-07-06,The Ultimate Fighter: Undefeated Finale,760b90b0805e0fbf,Alessio Di Chirico,FLIP,0,1,192.43,280.07,0,0.0,0.0,160,,116,8.33,WIN,S-DEC,3,1.6,1.6
2018-07-14,UFC Fight Night: Dos Santos vs. Ivanov,48d21357134ca51a,Justin Scoggins,FLIP,0,1,145.39,350.0,1,0.89,-0.89,125,,-102,6.71,LOSS,S-DEC,3,-1.0,-1.0
2018-07-14,UFC Fight Night: Dos Santos vs. Ivanov,35ebaf80f8730b14,Junior Dos Santos,GAP,0,1,116.1,350.0,1,1.0,0.8333,-120,,-190,13.45,WIN,U-DEC,5,0.8333,0.8333
2018-08-25,UFC Fight Night: Gaethje vs. Vick,3b701c0a0525341b,Eryk Anders,GAP,0,1,202.45,279.68,0,0.0,0.0,-280,,-1225,20.42,WIN,KO/TKO,3,0.3571,0.3571
2018-08-25,UFC Fight Night: Gaethje vs. Vick,d6f6ac29008509db,James Vick,FLIP,0,1,130.09,199.81,1,1.0,-1.0,-115,,-142,6.68,LOSS,KO/TKO,1,-1.0,-1.0
2018-09-08,UFC 228: Woodley vs. Till,f3bebb48771a414a,Niko Price,FLIP,0,1,163.34,200.69,0,0.0,-0.0,145,,-110,11.4,LOSS,KO/TKO,1,-1.0,-1.0
2018-09-15,UFC Fight Night: Hunt vs. Oleinik,dd0a3aedba5cee87,Thiago Alves,FLIP,0,1,94.2,350.0,1,1.0,-1.0,175,,348,-12.27,LOSS,U-DEC,3,-1.0,-1.0
2018-10-27,UFC Fight Night: Oezdemir vs. Smith,6fd7f6f1deaef4e8,Sean Strickland,FLIP,0,1,133.18,139.24,1,0.98,0.8909,-110,,106,-1.81,WIN,KO/TKO,2,0.9091,0.9091
2018-11-17,UFC Fight Night: Magny vs. Ponzinibbio,410aca28fda60f76,Bartosz Fabinski,FLIP,0,1,214.89,128.35,0,0.0,-0.0,280,,123,18.42,LOSS,SUB,1,-1.0,-1.0
2018-11-24,UFC Fight Night: Blaydes vs. Ngannou 2,438fbdd4cf27e324,Hu Yaozong,FLIP,0,1,279.14,225.51,0,0.0,-0.0,175,,-120,18.31,LOSS,U-DEC,3,-1.0,-1.0
2018-11-24,UFC Fight Night: Blaydes vs. Ngannou 2,12e12307414dafc6,Curtis Blaydes,FLIP,0,1,161.67,143.33,1,0.77,-0.77,115,,-243,24.8,LOSS,KO/TKO,1,-1.0,-1.0
2018-12-01,UFC Fight Night: Dos Santos vs. Tuivasa,70feb2bfc12b97d4,Justin Willis,FLIP,0,1,232.99,102.27,1,0.5,0.575,115,,-109,6.33,WIN,U-DEC,3,1.15,1.15
2018-12-15,UFC Fight Night: Lee vs. Iaquinta,c0ab927864bb6e98,Zak Ottow,FLIP,0,1,148.95,350.0,1,0.86,1.935,225,,237,-0.37,WIN,S-DEC,3,2.25,2.25
2018-12-29,UFC 232: Jones vs. Gustafsson 2,9ee818e10dcf3b45,Corey Anderson,GAP,0,1,118.43,131.94,1,1.0,0.9091,-110,,110,-4.52,WIN,U-DEC,3,0.9091,0.9091
2019-01-19,UFC Fight Night: Cejudo vs. Dillashaw,3dd0951b8855137d,Alexander Hernandez,GAP,0,1,229.22,83.57,1,0.5,-0.5,-130,,-208,13.1,LOSS,KO/TKO,2,-1.0,-1.0
2019-02-02,UFC Fight Night: Assuncao vs. Moraes 2,9192053a3884aadf,Ricardo Ramos,FLIP,0,1,202.48,258.52,0,0.0,-0.0,145,,-164,21.25,LOSS,KO/TKO,1,-1.0,-1.0
2019-02-23,UFC Fight Night: Blachowicz vs. Santos,c827f5212a34bf2e,Chris Fishgold,FLIP,0,1,277.07,253.08,0,0.0,0.0,110,,-252,23.07,WIN,SUB,2,1.1,1.1
2019-03-02,UFC 235: Jones vs. Smith,7a26c9407ef64e10,Edmen Shahbazyan,GAP,0,1,265.04,248.56,0,0.0,0.0,-145,,-152,3.08,WIN,KO/TKO,1,0.6897,0.6897
2019-03-02,UFC 235: Jones vs. Smith,97dabff880f33202,Robbie Lawler,FLIP,0,1,102.34,350.0,1,1.0,-1.0,145,,232,-9.51,LOSS,SUB,1,-1.0,-1.0
2019-03-02,UFC 235: Jones vs. Smith,851645c373f50e16,Kamaru Usman,FLIP,0,1,130.76,110.98,1,0.99,1.0395,105,,167,-8.93,WIN,U-DEC,5,1.05,1.05
2019-03-23,UFC Fight Night: Thompson vs. Pettis,ced0e31df74f27d6,Jesus Pinedo,FLIP,0,1,269.11,112.5,1,0.5,-0.5,165,,255,-8.38,LOSS,U-DEC,3,-1.0,-1.0
2019-03-30,UFC Fight Night: Barboza vs. Gaethje,a0163cdde4ec785d,Jack Hermansson,GAP,0,1,141.13,147.48,1,0.92,0.7667,-120,,-152,7.9,WIN,SUB,1,0.8333,0.8333
2019-04-13,UFC 236: Holloway vs. Poirier 2,8da5849a6e7307bf,Montel Jackson,FLIP,0,1,244.63,175.83,0,0.0,0.0,250,,-585,55.12,WIN,U-DEC,3,2.5,2.5
2019-04-20,UFC Fight Night: Overeem vs. Oleinik,e458ace6a440b738,Krzysztof Jotko,GAP,0,1,125.78,350.0,1,1.0,0.7692,-130,,-216,14.02,WIN,U-DEC,3,0.7692,0.7692
2019-04-27,UFC Fight Night: Jacare vs. Hermansson,c68e57c19c82d500,Greg Hardy,GAP,0,1,284.39,245.01,0,0.0,0.0,-265,,-307,5.0,WIN,KO/TKO,1,0.3774,0.3774
2019-05-11,UFC 237: Namajunas vs. Andrade,707cb14717df5960,Luana Carolina,FLIP,0,1,350.0,242.52,0,0.0,0.0,250,,-173,33.72,WIN,U-DEC,3,2.5,2.5
2019-06-08,UFC 238: Cejudo vs. Moraes,17753b728e5404aa,Aljamain Sterling,FLIP,0,1,118.16,121.15,1,1.0,0.8696,-115,,-167,11.16,WIN,U-DEC,3,0.8696,0.8696
2019-06-22,UFC Fight Night: Moicano vs. The Korean Zombie,13129c1f044fdd47,Montana De La Rosa,FLIP,0,1,226.03,234.32,0,0.0,-0.0,145,,153,-0.44,LOSS,U-DEC,3,-1.0,-1.0
2019-07-06,UFC 239: Jones vs. Santos,70af72a72b31fe4d,Jorge Masvidal,FLIP,0,1,102.09,295.76,1,1.0,1.7,170,,178,-0.09,WIN,KO/TKO,1,1.7,1.7
2019-08-10,UFC Fight Night: Shevchenko vs. Carmouche 2,cb4dd24535ef2d94,Raulian Paiva,FLIP,0,1,281.86,270.79,0,0.0,-0.0,-105,,-118,4.6,LOSS,KO/TKO,1,-1.0,-1.0
2019-08-10,UFC Fight Night: Shevchenko vs. Carmouche 2,8da94b2c1c0443d4,Oskar Piechota,FLIP,0,1,207.75,350.0,0,0.0,-0.0,220,,180,4.91,LOSS,SUB,2,-1.0,-1.0
2019-09-07,UFC 242: Khabib vs. Poirier,066756ea40b134a7,Curtis Blaydes,GAP,0,1,141.09,156.74,1,0.92,0.3345,-275,,-516,12.24,WIN,KO/TKO,2,0.3636,0.3636
2019-09-21,UFC Fight Night: Rodriguez vs. Stephens,d9c0351cd21e40e0,Sergio Pettis,GAP,0,1,115.19,350.0,1,1.0,0.3774,-265,,-322,6.06,WIN,U-DEC,3,0.3774,0.3774
2019-09-21,UFC Fight Night: Rodriguez vs. Stephens,49b2a6a93d529981,Martin Bravo,FLIP,0,1,211.26,188.76,0,0.0,-0.0,-120,,-136,5.34,LOSS,KO/TKO,2,-1.0,-1.0
2019-09-28,UFC Fight Night: Hermansson vs. Cannonier,9c7b6a20f35fb708,Alex Oliveira,GAP,0,1,111.98,191.45,1,1.0,-1.0,-185,,-150,-3.41,LOSS,U-DEC,3,-1.0,-1.0
2019-09-28,UFC Fight Night: Hermansson vs. Cannonier,975840814b233bcd,Danilo Belluardo,FLIP,0,1,281.33,350.0,0,0.0,-0.0,280,,445,-7.14,LOSS,KO/TKO,1,-1.0,-1.0
2019-10-05,UFC 243: Whittaker vs. Adesanya,578987d534a0d205,Maki Pitolo,GAP,0,1,350.0,283.14,0,0.0,-0.0,-195,,-400,14.38,LOSS,U-DEC,3,-1.0,-1.0
2019-10-12,UFC Fight Night: Joanna vs. Waterson,2d7f29ec900a8948,Amanda Ribas,FLIP,0,1,273.02,232.5,0,0.0,0.0,175,,155,4.02,WIN,U-DEC,3,1.75,1.75
2019-10-18,UFC Fight Night: Reyes vs. Weidman,38d6c2538ce6ec4c,Randy Costa,FLIP,0,1,268.66,283.51,0,0.0,0.0,125,,131,0.01,WIN,KO/TKO,1,1.25,1.25
2019-10-18,UFC Fight Night: Reyes vs. Weidman,076c98ac0561521f,Manny Bermudez,FLIP,0,1,192.41,180.79,0,0.0,-0.0,105,,-175,14.46,LOSS,SUB,1,-1.0,-1.0
2019-10-18,UFC Fight Night: Reyes vs. Weidman,d2dc6fb05ad78d80,Yair Rodriguez,GAP,0,1,140.84,84.79,1,0.92,0.8364,-110,,-131,4.36,WIN,U-DEC,3,0.9091,0.9091
2019-10-26,UFC Fight Night: Maia vs. Askren,89266a872e1f92d9,Laureano Staropoli,FLIP,0,1,234.73,204.37,0,0.0,-0.0,170,,140,5.45,LOSS,U-DEC,3,-1.0,-1.0
2019-10-26,UFC Fight Night: Maia vs. Askren,b2d05ae88f820421,Beneil Dariush,GAP,0,1,106.41,168.82,1,1.0,0.5128,-195,,-183,-0.24,WIN,SUB,1,0.5128,0.5128
2019-10-26,UFC Fight Night: Maia vs. Askren,241a0833e1c76804,Demian Maia,FLIP,0,1,84.05,230.1,1,1.0,1.25,125,,140,-1.5,WIN,SUB,3,1.25,1.25
2019-11-09,UFC Fight Night: Zabit vs. Kattar,f820c6292e19d854,Klidson Abreu,FLIP,0,1,241.01,350.0,0,0.0,-0.0,190,,115,12.5,LOSS,S-DEC,3,-1.0,-1.0
2019-11-16,UFC Fight Night: Blachowicz vs. Jacare,9e1ecdb9a8856a8c,Wellington Turman,FLIP,0,1,265.19,199.57,0,0.0,0.0,180,,-153,25.19,WIN,U-DEC,3,1.8,1.8
2019-12-14,UFC 245: Usman vs. Covington,d42410f6f1039ab5,Chase Hooper,GAP,0,1,350.0,208.88,0,0.0,0.0,-155,,-157,1.18,WIN,KO/TKO,1,0.6452,0.6452
2020-01-18,UFC 246: McGregor vs. Cowboy,760b5b16b4931a77,Maycee Barber,GAP,0,1,206.46,170.93,0,0.0,-0.0,-400,,-964,9.18,LOSS,U-DEC,3,-1.0,-1.0
2020-02-29,UFC Fight Night: Benavidez vs. Figueiredo,533d0b5c0adfa15f,Ismail Naurdiev,GAP,0,1,206.67,257.84,0,0.0,-0.0,-150,,-130,-2.86,LOSS,U-DEC,3,-1.0,-1.0
2020-03-07,UFC 248: Adesanya vs. Romero,b46f2f007b622bce,Israel Adesanya,GAP,0,1,140.19,114.3,1,0.93,0.5027,-185,,-285,9.99,WIN,U-DEC,5,0.5405,0.5405
2020-05-13,UFC Fight Night: Smith vs. Teixeira,46c050a827ee83d6,Alexander Hernandez,FLIP,0,1,171.44,115.53,1,0.7,-0.7,120,,145,-4.52,LOSS,KO/TKO,2,-1.0,-1.0
2020-05-16,UFC Fight Night: Overeem vs. Harris,ce0748519d5ea5c6,Alistair Overeem,FLIP,0,1,101.9,135.98,1,1.0,1.3,130,,135,-0.96,WIN,KO/TKO,2,1.3,1.3
2020-05-30,UFC Fight Night: Woodley vs. Burns,1e9a2b197ebff074,Spike Carlyle,FLIP,0,1,290.37,290.41,0,0.0,-0.0,130,,-104,7.75,LOSS,U-DEC,3,-1.0,-1.0
2020-06-06,UFC 250: Nunes vs. Spencer,1c7ea3928c7d0ad8,Maki Pitolo,FLIP,0,1,288.17,219.63,0,0.0,0.0,140,,144,-0.73,WIN,KO/TKO,2,1.4,1.4
2020-06-06,UFC 250: Nunes vs. Spencer,f2cd665eab69876a,Chase Hooper,FLIP,0,1,277.9,106.4,1,0.5,-0.5,-110,,-218,16.84,LOSS,U-DEC,3,-1.0,-1.0
2020-07-11,UFC 251: Usman vs. Masvidal,5d6fb4acfe5cc8a1,Martin Day,FLIP,0,1,280.24,184.75,0,0.0,-0.0,-110,,-122,2.36,LOSS,KO/TKO,3,-1.0,-1.0
2020-07-11,UFC 251: Usman vs. Masvidal,0e8d5c16eb9cb1cf,Raulian Paiva,GAP,0,1,206.28,350.0,0,0.0,0.0,-115,,-160,8.24,WIN,U-DEC,3,0.8696,0.8696
2020-07-11,UFC 251: Usman vs. Masvidal,137646de0ffd9c35,Marcin Tybura,GAP,0,1,125.94,350.0,1,1.0,0.6897,-145,,-137,-0.35,WIN,U-DEC,3,0.6897,0.6897
2020-07-11,UFC 251: Usman vs. Masvidal,cd8cdb539deaa47f,Volkan Oezdemir,GAP,0,1,136.01,350.0,1,0.96,-0.96,-150,,-189,5.16,LOSS,KO/TKO,2,-1.0,-1.0
2020-08-08,UFC Fight Night: Lewis vs. Oleinik,1308213458d8596b,Justin Jaynes,FLIP,0,1,261.88,202.95,0,0.0,-0.0,185,,103,13.3,LOSS,SUB,3,-1.0,-1.0
2020-08-08,UFC Fight Night: Lewis vs. Oleinik,cfb189e326553f0a,Beneil Dariush,GAP,0,1,101.95,128.54,1,1.0,0.625,-160,,-218,6.44,WIN,KO/TKO,1,0.625,0.625
2020-08-15,UFC 252: Miocic vs. Cormier 3,3e4b8bd71e8bceb2,TJ Brown,GAP,0,1,275.65,350.0,0,0.0,-0.0,-195,,-140,-6.9,LOSS,U-DEC,3,-1.0,-1.0
2020-08-15,UFC 252: Miocic vs. Cormier 3,0d9e9127c62811f9,Herbert Burns,GAP,0,1,226.75,166.9,0,0.0,-0.0,-200,,-275,7.35,LOSS,KO/TKO,2,-1.0,-1.0
2020-08-15,UFC 252: Miocic vs. Cormier 3,7200343d2e957cf3,Sean O'Malley,FLIP,0,1,179.4,116.9,1,0.65,-0.65,185,,-285,37.65,LOSS,KO/TKO,1,-1.0,-1.0
2020-08-22,UFC Fight Night: Munhoz vs. Edgar,0ccc86f7d0e84c3e,Jordan Wright,GAP,0,1,350.0,274.01,0,0.0,0.0,-150,,-123,-5.28,WIN,KO/TKO,1,0.6667,0.6667
2020-09-05,UFC Fight Night: Overeem vs. Sakai,7930c605c6a6ec88,Montana De La Rosa,FLIP,0,1,193.87,196.75,0,0.0,-0.0,-110,,164,-13.41,LOSS,U-DEC,3,-1.0,-1.0
2020-09-05,UFC Fight Night: Overeem vs. Sakai,0e809b7e37681783,Ovince Saint Preux,FLIP,0,1,95.23,214.79,1,1.0,0.9524,-105,,134,-7.7,WIN,KO/TKO,2,0.9524,0.9524
2020-09-12,UFC Fight Night: Waterson vs. Hill,463fc1fd1f17befb,Bryan Barberena,GAP,0,1,126.93,290.37,1,1.0,0.4444,-225,,-232,0.28,WIN,U-DEC,3,0.4444,0.4444
2020-09-19,UFC Fight Night: Covington vs. Woodley,579f3280456ad450,Jerome Rivera,FLIP,0,1,350.0,203.78,0,0.0,-0.0,125,,165,-5.1,LOSS,KO/TKO,2,-1.0,-1.0
2020-09-19,UFC Fight Night: Covington vs. Woodley,aa08ebe1a69c76ca,Mirsad Bektic,GAP,0,1,133.32,248.78,1,0.98,-0.98,-275,,-335,3.06,LOSS,SUB,3,-1.0,-1.0
2020-09-26,UFC 253: Adesanya vs. Costa,5fb63c34935acce9,Aleksa Camur,GAP,0,1,266.33,350.0,0,0.0,-0.0,-130,,-152,3.08,LOSS,U-DEC,3,-1.0,-1.0
2020-10-17,UFC Fight Night: Ortega vs. The Korean Zombie,948da1b7ebbb06b3,Jimmy Crute,GAP,0,1,172.69,290.37,0,0.0,0.0,-180,,-278,8.83,WIN,KO/TKO,1,0.5556,0.5556
2020-10-24,UFC 254: Khabib vs. Gaethje,ccfe7b0d29c5440c,Alexander Volkov,GAP,0,1,144.84,131.09,1,0.89,0.5563,-160,,-183,2.9,WIN,KO/TKO,2,0.625,0.625
2020-10-24,UFC 254: Khabib vs. Gaethje,51108eabae8391ca,Robert Whittaker,FLIP,0,1,107.2,136.15,1,1.0,1.25,125,,100,4.75,WIN,U-DEC,3,1.25,1.25
2020-10-31,UFC Fight Night: Hall vs. Silva,783761d95060ffc4,Justin Ledet,FLIP,0,1,179.44,240.75,0,0.0,-0.0,145,,278,-13.89,LOSS,KO/TKO,1,-1.0,-1.0
2020-11-14,UFC Fight Night: Felder vs. Dos Anjos,30eb24f7904c2128,Khaos Williams,FLIP,0,1,275.67,174.05,0,0.0,0.0,135,,152,-1.62,WIN,KO/TKO,1,1.35,1.35
2020-11-21,UFC 255: Figueiredo vs. Perez,90eb22b9eb6ed2a8,Kyle Daukaus,GAP,0,1,307.66,350.0,0,0.0,0.0,-150,,-284,13.14,WIN,U-DEC,3,0.6667,0.6667
2020-11-28,UFC Fight Night: Smith vs. Clark,4d56bcd82438e632,Kai Kamaka III,GAP,0,1,290.37,264.09,0,0.0,-0.0,-200,,-273,6.37,LOSS,KO/TKO,2,-1.0,-1.0
2020-12-05,UFC Fight Night: Hermansson vs. Vettori,46860358da8b8d82,Gabriel Benitez,FLIP,0,1,139.42,223.57,1,0.93,1.0695,115,,-225,23.09,WIN,KO/TKO,1,1.15,1.15
2020-12-19,UFC Fight Night: Thompson vs. Neal,62e6eadbb2805760,Cody Durden,FLIP,0,1,270.04,350.0,0,0.0,-0.0,135,,134,0.04,LOSS,SUB,1,-1.0,-1.0
2020-12-19,UFC Fight Night: Thompson vs. Neal,3d35eb2d46bf74de,Khaos Williams,FLIP,0,1,227.32,188.42,0,0.0,-0.0,150,,-127,14.83,LOSS,U-DEC,3,-1.0,-1.0
2020-12-19,UFC Fight Night: Thompson vs. Neal,c7375d5db21cbaae,Geoff Neal,FLIP,0,1,163.81,103.48,1,0.76,-0.76,-105,,-114,1.84,LOSS,U-DEC,5,-1.0,-1.0
2021-01-20,UFC Fight Night: Chiesa vs. Magny,57e784028ef2c17d,Matt Schnell,FLIP,0,1,153.67,190.01,1,0.83,0.913,110,,-105,3.09,WIN,S-DEC,3,1.1,1.1
2021-01-23,UFC 257: Poirier vs. McGregor,83da743f6dda7dcc,Julianna Pena,GAP,0,1,156.32,128.95,1,0.81,0.5786,-140,,-104,-7.7,WIN,SUB,3,0.7143,0.7143
2021-01-23,UFC 257: Poirier vs. McGregor,a5075f4eaee6036f,Dan Hooker,GAP,0,1,102.08,350.0,1,1.0,-1.0,-160,,-159,-0.77,LOSS,KO/TKO,1,-1.0,-1.0
2021-02-27,UFC Fight Night: Rozenstruik vs. Gane,a7315147a7022a93,Sabina Mazo,GAP,0,1,179.14,133.38,1,0.65,-0.65,-240,,-219,-2.58,LOSS,U-DEC,3,-1.0,-1.0
2021-03-06,UFC 259: Blachowicz vs. Adesanya,e2abba69c3371618,Uros Medic,FLIP,0,1,350.0,290.51,0,0.0,0.0,105,,-188,15.9,WIN,KO/TKO,1,1.05,1.05
2021-03-06,UFC 259: Blachowicz vs. Adesanya,d170f6580e1c244f,Kennedy Nzechukwu,FLIP,0,1,232.61,350.0,0,0.0,0.0,144,,192,-6.44,WIN,KO/TKO,2,1.44,1.44
2021-03-13,UFC Fight Night: Edwards vs. Muhammad,03bdbf2d18f3025d,Ray Rodriguez,FLIP,0,1,270.9,113.2,0,0.0,-0.0,260,,237,1.64,LOSS,SUB,2,-1.0,-1.0
2021-03-20,UFC Fight Night: Brunson vs. Holland,68cf99b6551dc3b3,Trevin Giles,FLIP,0,1,158.88,248.6,1,0.79,1.027,130,,-114,8.85,WIN,U-DEC,3,1.3,1.3
2021-04-10,UFC Fight Night: Vettori vs. Holland,e27c28928ed4390f,Joe Solecki,GAP,0,1,225.14,79.35,1,0.5,0.3704,-135,,-254,13.24,WIN,U-DEC,3,0.7407,0.7407
